NATCODE,NAMEUNIT,CODNUT1,CODNUT2,CODNUT3,CODMUN,CodINE,PROVINCIA,LITMUN
34090808028,Cabrera d'Anoia,ES5,ES51,ES511,8028,8028,Barcelona,Cabrera d'Anoia
34090808029,Cabrera de Mar,ES5,ES51,ES511,8029,8029,Barcelona,Cabrera de Mar
34073737067,Cabrerizos,ES4,ES41,ES415,37067,37067,Salamanca,Cabrerizos
34111010036,Cabrero,ES4,ES43,ES432,10036,10036,Cáceres,Cabrero
34074747029,Cabreros del Monte,ES4,ES41,ES418,47029,47029,Valladolid,Cabreros del Monte
34072424028,Cabreros del Río,ES4,ES41,ES413,24028,24028,León,Cabreros del Río
34072424029,Cabrillanes,ES4,ES41,ES413,24029,24029,León,Cabrillanes
34073737068,Cabrillas,ES4,ES41,ES415,37068,37068,Salamanca,Cabrillas
34090808030,Cabrils,ES5,ES51,ES511,8030,8030,Barcelona,Cabrils
34063939014,Cabuérniga,ES1,ES13,ES130,39014,39014,Cantabria,Cabuérniga
34072424030,Cacabelos,ES4,ES41,ES413,24030,24030,León,Cacabelos
34111010037,Cáceres,ES4,ES43,ES432,10037,10037,Cáceres,Cáceres
34111010038,Cachorrilla,ES4,ES43,ES432,10038,10038,Cáceres,Cachorrilla
34011818034,Cacín,ES6,ES61,ES614,18034,18034,Granada,Cacín
34111010039,Cadalso,ES4,ES43,ES432,10039,10039,Cáceres,Cadalso
34132828031,Cadalso de los Vidrios,ES3,ES30,ES300,28031,28031,Madrid,Cadalso de los Vidrios
34091717032,Cadaqués,ES5,ES51,ES512,17032,17032,Girona,Cadaqués
34011818035,Cádiar,ES6,ES61,ES614,18035,18035,Granada,Cádiar
34011111012,Cádiz,ES6,ES61,ES612,11012,11012,Cádiz,Cádiz
34025050066,Cadrete,ES2,ES24,ES243,50066,50066,Zaragoza,Cadrete
34011818036,Cájar,ES6,ES61,ES614,18036,18036,Granada,Cájar
34012121016,Cala,ES6,ES61,ES615,21016,21016,Huelva,Cala
34074040037,Calabazas de Fuentidueña,ES4,ES41,ES416,40037,40037,Segovia,Calabazas de Fuentidueña
34024444049,Calaceite,ES2,ES24,ES242,44049,44049,Teruel,Calaceite
34090808031,Calaf,ES5,ES51,ES511,8031,8031,Barcelona,Calaf
34094343037,Calafell,ES5,ES51,ES514,43037,43037,Tarragona,Calafell
34172626036,Calahorra,ES2,ES23,ES230,26036,26036,Rioja La,Calahorra
34073434041,Calahorra de Boedo,ES4,ES41,ES414,34041,34041,Palencia,Calahorra de Boedo
34024444050,Calamocha,ES2,ES24,ES242,44050,44050,Teruel,Calamocha
34110606025,Calamonte,ES4,ES43,ES431,6025,6025,Badajoz,Calamonte
34024444051,Calanda,ES2,ES24,ES242,44051,44051,Teruel,Calanda
34012121017,Calañas,ES6,ES61,ES615,21017,21017,Huelva,Calañas
34143030013,Calasparra,ES6,ES62,ES620,30013,30013,Murcia,Calasparra
34074242046,Calatañazor,ES4,ES41,ES417,42046,42046,Soria,Calatañazor
34025050067,Calatayud,ES2,ES24,ES243,50067,50067,Zaragoza,Calatayud
34025050068,Calatorao,ES2,ES24,ES243,50068,50068,Zaragoza,Calatorao
34025050069,Calcena,ES2,ES24,ES243,50069,50069,Zaragoza,Calcena
34123636005,Caldas de Reis,ES1,ES11,ES114,36005,36005,Pontevedra,Caldas de Reis
34022222072,Caldearenas,ES2,ES24,ES241,22072,22072,Huesca,Caldearenas
34090808034,Calders,ES5,ES51,ES511,8034,8034,Barcelona,Calders
34090808032,Caldes d'Estrac,ES5,ES51,ES511,8032,8032,Barcelona,Caldes d'Estrac
34091717033,Caldes de Malavella,ES5,ES51,ES512,17033,17033,Girona,Caldes de Malavella
34090808033,Caldes de Montbui,ES5,ES51,ES511,8033,8033,Barcelona,Caldes de Montbui
34090808035,Calella,ES5,ES51,ES511,8035,8035,Barcelona,Calella
34110606026,Calera de León,ES4,ES43,ES431,6026,6026,Badajoz,Calera de León
34084545028,Calera y Chozas,ES4,ES42,ES425,45028,45028,Toledo,Calera y Chozas
34070909064,Caleruega,ES4,ES41,ES412,9064,9064,Burgos,Caleruega
34084545029,Caleruela,ES4,ES42,ES425,45029,45029,Toledo,Caleruela
34011818037,Calicasas,ES6,ES61,ES614,18037,18037,Granada,Calicasas
34101212034,Càlig,ES5,ES52,ES522,12034,12034,Castellón/Castelló,Càlig
34090808037,Calldetenes,ES5,ES51,ES511,8037,8037,Barcelona,Calldetenes
34104646079,Calles,ES5,ES52,ES523,46079,46079,Valencia/Valéncia,Calles
34100303048,Callosa d'en Sarrià,ES5,ES52,ES521,3048,3048,Alicante,Callosa d'en Sarrià
34100303049,Callosa de Segura,ES5,ES52,ES521,3049,3049,Alicante,Callosa de Segura
34090808038,Callús,ES5,ES51,ES511,8038,8038,Barcelona,Callús
34025050070,Calmarza,ES2,ES24,ES243,50070,50070,Zaragoza,Calmarza
34024444052,Calomarde,ES2,ES24,ES242,44052,44052,Teruel,Calomarde
34090808036,Calonge de Segarra,ES5,ES51,ES511,8036,8036,Barcelona,Calonge de Segarra
34091717034,Calonge i Sant Antoni,ES5,ES51,ES512,17034,17034,Girona,Calonge i Sant Antoni
34100303047,Calp,ES5,ES52,ES521,3047,3047,Alicante,Calp
34074242048,Caltojar,ES4,ES41,ES417,42048,42048,Soria,Caltojar
34073737069,Calvarrasa de Abajo,ES4,ES41,ES415,37069,37069,Salamanca,Calvarrasa de Abajo
34073737070,Calvarrasa de Arriba,ES4,ES41,ES415,37070,37070,Salamanca,Calvarrasa de Arriba
34040707011,Calvià,ES5,ES53,ES532,7011,7011,Balears Illes,Calvià
34123232016,Calvos de Randín,ES1,ES11,ES113,32016,32016,Ourense,Calvos de Randín
34081313027,Calzada de Calatrava,ES4,ES42,ES422,13027,13027,Ciudad Real,Calzada de Calatrava
34073737072,Calzada de Don Diego,ES4,ES41,ES415,37072,37072,Salamanca,Calzada de Don Diego
34073434042,Calzada de los Molinos,ES4,ES41,ES414,34042,34042,Palencia,Calzada de los Molinos
34084545030,Calzada de Oropesa,ES4,ES42,ES425,45030,45030,Toledo,Calzada de Oropesa
34073737073,Calzada de Valdunciel,ES4,ES41,ES415,37073,37073,Salamanca,Calzada de Valdunciel
34072424031,Calzada del Coto,ES4,ES41,ES413,24031,24031,León,Calzada del Coto
34111010040,Calzadilla,ES4,ES43,ES432,10040,10040,Cáceres,Calzadilla
34110606027,Calzadilla de los Barros,ES4,ES43,ES431,6027,6027,Badajoz,Calzadilla de los Barros
34074949032,Calzadilla de Tera,ES4,ES41,ES419,49032,49032,Zamora,Calzadilla de Tera
34063939015,Camaleño,ES1,ES13,ES130,39015,39015,Cantabria,Camaleño
34024444053,Camañas,ES2,ES24,ES242,44053,44053,Teruel,Camañas
34092525062,Camarasa,ES5,ES51,ES513,25062,25062,Lleida,Camarasa
34084545031,Camarena,ES4,ES42,ES425,45031,45031,Toledo,Camarena
34024444054,Camarena de la Sierra,ES2,ES24,ES242,44054,44054,Teruel,Camarena de la Sierra
34084545032,Camarenilla,ES4,ES42,ES425,45032,45032,Toledo,Camarenilla
34063939016,Camargo,ES1,ES13,ES130,39016,39016,Cantabria,Camargo
34024444055,Camarillas,ES2,ES24,ES242,44055,44055,Teruel,Camarillas
34121515016,Camariñas,ES1,ES11,ES111,15016,15016,Coruña A,Camariñas
34094343903,Camarles,ES5,ES51,ES514,43903,43903,Tarragona,Camarles
34132828032,Camarma de Esteruelas,ES3,ES30,ES300,28032,28032,Madrid,Camarma de Esteruelas
34074949033,Camarzana de Tera,ES4,ES41,ES419,49033,49033,Zamora,Camarzana de Tera
34014141021,Camas,ES6,ES61,ES618,41021,41021,Sevilla,Camas
34123636006,Cambados,ES1,ES11,ES114,36006,36006,Pontevedra,Cambados
34012323018,Cambil,ES6,ES61,ES616,23018,23018,Jaén,Cambil
34121515017,Cambre,ES1,ES11,ES111,15017,15017,Coruña A,Cambre
34094343038,Cambrils,ES5,ES51,ES514,43038,43038,Tarragona,Cambrils
34111010041,Caminomorisco,ES4,ES43,ES432,10041,10041,Cáceres,Caminomorisco
34024444056,Caminreal,ES2,ES24,ES242,44056,44056,Teruel,Caminreal
34091717035,Camós,ES5,ES51,ES512,17035,17035,Girona,Camós
34110606028,Campanario,ES4,ES43,ES431,6028,6028,Badajoz,Campanario
34040707012,Campanet,ES5,ES53,ES532,7012,7012,Balears Illes,Campanet
34074747030,Campaspero,ES4,ES41,ES418,47030,47030,Valladolid,Campaspero
34072424032,Campazas,ES4,ES41,ES413,24032,24032,León,Campazas
34091717036,Campdevànol,ES5,ES51,ES512,17036,17036,Girona,Campdevànol
34091717037,Campelles,ES5,ES51,ES512,17037,17037,Girona,Campelles
34081616042,Campillo de Altobuey,ES4,ES42,ES423,16042,16042,Cuenca,Campillo de Altobuey
34025050071,Campillo de Aragón,ES2,ES24,ES243,50071,50071,Zaragoza,Campillo de Aragón
34070909065,Campillo de Aranda,ES4,ES41,ES412,9065,9065,Burgos,Campillo de Aranda
34012323019,Campillo de Arenas,ES6,ES61,ES616,23019,23019,Jaén,Campillo de Arenas
34073737074,Campillo de Azaba,ES4,ES41,ES415,37074,37074,Salamanca,Campillo de Azaba
34111010042,Campillo de Deleitosa,ES4,ES43,ES432,10042,10042,Cáceres,Campillo de Deleitosa
34081919059,Campillo de Dueñas,ES4,ES42,ES424,19059,19059,Guadalajara,Campillo de Dueñas
34110606029,Campillo de Llerena,ES4,ES43,ES431,6029,6029,Badajoz,Campillo de Llerena
34081919060,Campillo de Ranas,ES4,ES42,ES424,19060,19060,Guadalajara,Campillo de Ranas
34012929032,Campillos,ES6,ES61,ES617,29032,29032,Málaga,Campillos
34081616043,Campillos-Paravientos,ES4,ES42,ES423,16043,16043,Cuenca,Campillos-Paravientos
34081616044,Campillos-Sierra,ES4,ES42,ES423,16044,16044,Cuenca,Campillos-Sierra
34090808039,Campins,ES5,ES51,ES511,8039,8039,Barcelona,Campins
34081919061,Campisábalos,ES4,ES42,ES424,19061,19061,Guadalajara,Campisábalos
34091717038,Campllong,ES5,ES51,ES512,17038,17038,Girona,Campllong
34022222074,Campo,ES2,ES24,ES241,22074,22074,Huesca,Campo
34081313028,Campo de Criptana,ES4,ES42,ES422,13028,13028,Ciudad Real,Campo de Criptana
34100303051,Campo de Mirra/el Camp de Mirra,ES5,ES52,ES521,3051,3051,Alicante,Campo de Mirra/Camp de Mirra el
34074040039,Campo de San Pedro,ES4,ES41,ES416,40039,40039,Segovia,Campo de San Pedro
34072424033,Campo de Villavidel,ES4,ES41,ES413,24033,24033,León,Campo de Villavidel
34123636007,Campo Lameiro,ES1,ES11,ES114,36007,36007,Pontevedra,Campo Lameiro
34111010043,Campo Lugar,ES4,ES43,ES432,10043,10043,Cáceres,Campo Lugar
34132828033,Campo Real,ES3,ES30,ES300,28033,28033,Madrid,Campo Real
34012121019,Campofrío,ES6,ES61,ES615,21019,21019,Huelva,Campofrío
34070909066,Campolara,ES4,ES41,ES412,9066,9066,Burgos,Campolara
34072424034,Camponaraya,ES4,ES41,ES413,24034,24034,León,Camponaraya
34063939027,Campoo de Enmedio,ES1,ES13,ES130,39027,39027,Cantabria,Campoo de Enmedio
34063939017,Campoo de Yuso,ES1,ES13,ES130,39017,39017,Cantabria,Campoo de Yuso
34074747032,Camporredondo,ES4,ES41,ES418,47032,47032,Valladolid,Camporredondo
34022222075,Camporrélls,ES2,ES24,ES241,22075,22075,Huesca,Camporrélls
34104646080,Camporrobles,ES5,ES52,ES523,46080,46080,Valencia/Valéncia,Camporrobles
34040707013,Campos,ES5,ES53,ES532,7013,7013,Balears Illes,Campos
34081616901,Campos del Paraíso,ES4,ES42,ES423,16901,16901,Cuenca,Campos del Paraíso
34143030014,Campos del Río,ES6,ES62,ES620,30014,30014,Murcia,Campos del Río
34011818038,Campotéjar,ES6,ES61,ES614,18038,18038,Granada,Campotéjar
34091717039,Camprodon,ES5,ES51,ES512,17039,17039,Girona,Camprodon
34172626037,Camprovín,ES2,ES23,ES230,26037,26037,Rioja La,Camprovín
34084545034,Camuñas,ES4,ES42,ES425,45034,45034,Toledo,Camuñas
34022222076,Canal de Berdún,ES2,ES24,ES241,22076,22076,Huesca,Canal de Berdún
34074747033,Canalejas de Peñafiel,ES4,ES41,ES418,47033,47033,Valladolid,Canalejas de Peñafiel
34081616045,Canalejas del Arroyo,ES4,ES42,ES423,16045,16045,Cuenca,Canalejas del Arroyo
34070505046,Canales,ES4,ES41,ES411,5046,5046,Ávila,Canales
34172626038,Canales de la Sierra,ES2,ES23,ES230,26038,26038,Rioja La,Canales de la Sierra
34104646081,Canals,ES5,ES52,ES523,46081,46081,Valencia/Valéncia,Canals
34033333010,Candamo/Candamu,ES1,ES12,ES120,33010,33010,Asturias,Candamo
34022222077,Candasnos,ES2,ES24,ES241,22077,22077,Huesca,Candasnos
34053838011,Candelaria,ES7,ES70,ES709,38011,38011,Santa Cruz de Tenerife,Candelaria
34073737078,Candelario,ES4,ES41,ES415,37078,37078,Salamanca,Candelario
34070505047,Candeleda,ES4,ES41,ES411,5047,5047,Ávila,Candeleda
34074242049,Candilichera,ES4,ES41,ES417,42049,42049,Soria,Candilichera
34072424036,Candín,ES4,ES41,ES413,24036,24036,León,Candín
34092525063,Canejan,ES5,ES51,ES513,25063,25063,Lleida,Canejan
34012323020,Canena,ES6,ES61,ES616,23020,23020,Jaén,Canena
34132828034,Canencia,ES3,ES30,ES300,28034,28034,Madrid,Canencia
34091717040,Canet d'Adri,ES5,ES51,ES512,17040,17040,Girona,Canet d'Adri
34104646082,Canet d'En Berenguer,ES5,ES52,ES523,46082,46082,Valencia/Valéncia,Canet d'En Berenguer
34090808040,Canet de Mar,ES5,ES51,ES511,8040,8040,Barcelona,Canet de Mar
34101212036,Canet lo Roig,ES5,ES52,ES522,12036,12036,Castellón/Castelló,Canet lo Roig
34022222078,Canfranc,ES2,ES24,ES241,22078,22078,Huesca,Canfranc
34123636008,Cangas,ES1,ES11,ES114,36008,36008,Pontevedra,Cangas
34033333012,Cangas de Onís,ES1,ES12,ES120,33012,33012,Asturias,Cangas de Onís
34033333011,Cangas del Narcea,ES1,ES12,ES120,33011,33011,Asturias,Cangas del Narcea
34070909067,Canicosa de la Sierra,ES4,ES41,ES412,9067,9067,Burgos,Canicosa de la Sierra
34011818039,Caniles,ES6,ES61,ES614,18039,18039,Granada,Caniles
34073737079,Canillas de Abajo,ES4,ES41,ES415,37079,37079,Salamanca,Canillas de Abajo
34012929033,Canillas de Aceituno,ES6,ES61,ES617,29033,29033,Málaga,Canillas de Aceituno
34012929034,Canillas de Albaida,ES6,ES61,ES617,29034,29034,Málaga,Canillas de Albaida
34074747034,Canillas de Esgueva,ES4,ES41,ES418,47034,47034,Valladolid,Canillas de Esgueva
34172626039,Canillas de Río Tuerto,ES2,ES23,ES230,26039,26039,Rioja La,Canillas de Río Tuerto
34010404030,Canjáyar,ES6,ES61,ES611,4030,4030,Almería,Canjáyar
34090808041,Canovelles,ES5,ES51,ES511,8041,8041,Barcelona,Canovelles
34090808042,Cànoves i Samalús,ES5,ES51,ES511,8042,8042,Barcelona,Cànoves i Samalús
34081919064,Canredondo,ES4,ES42,ES424,19064,19064,Guadalajara,Canredondo
34070909068,Cantabrana,ES4,ES41,ES412,9068,9068,Burgos,Cantabrana
34073737080,Cantagallo,ES4,ES41,ES415,37080,37080,Salamanca,Cantagallo
34073737081,Cantalapiedra,ES4,ES41,ES415,37081,37081,Salamanca,Cantalapiedra
34074040040,Cantalejo,ES4,ES41,ES416,40040,40040,Segovia,Cantalejo
34091717041,Cantallops,ES5,ES51,ES512,17041,17041,Girona,Cantallops
34081919065,Cantalojas,ES4,ES42,ES424,19065,19065,Guadalajara,Cantalojas
34073737082,Cantalpino,ES4,ES41,ES415,37082,37082,Salamanca,Cantalpino
34073737083,Cantaracillo,ES4,ES41,ES415,37083,37083,Salamanca,Cantaracillo
34024444059,Cantavieja,ES2,ES24,ES242,44059,44059,Teruel,Cantavieja
34014141023,Cantillana,ES6,ES61,ES618,41023,41023,Sevilla,Cantillana
34074040041,Cantimpalos,ES4,ES41,ES416,40041,40041,Segovia,Cantimpalos
34070505048,Cantiveros,ES4,ES41,ES411,5048,5048,Ávila,Cantiveros
34010404031,Cantoria,ES6,ES61,ES611,4031,4031,Almería,Cantoria
34090808043,Canyelles,ES5,ES51,ES511,8043,8043,Barcelona,Canyelles
34100303052,Cañada,ES5,ES52,ES521,3052,3052,Alicante,Cañada
34024444060,Cañada de Benatanduz,ES2,ES24,ES242,44060,44060,Teruel,Cañada de Benatanduz
34081313029,Cañada de Calatrava,ES4,ES42,ES422,13029,13029,Ciudad Real,Cañada de Calatrava
34081616046,Cañada del Hoyo,ES4,ES42,ES423,16046,16046,Cuenca,Cañada del Hoyo
34081616047,Cañada Juncosa,ES4,ES42,ES423,16047,16047,Cuenca,Cañada Juncosa
34014141901,Cañada Rosal,ES6,ES61,ES618,41901,41901,Sevilla,Cañada Rosal
34024444062,Cañada Vellida,ES2,ES24,ES242,44062,44062,Teruel,Cañada Vellida
34074242050,Cañamaque,ES4,ES41,ES417,42050,42050,Soria,Cañamaque
34081616048,Cañamares,ES4,ES42,ES423,16048,16048,Cuenca,Cañamares
34111010044,Cañamero,ES4,ES43,ES432,10044,10044,Cáceres,Cañamero
34011818040,Cáñar,ES6,ES61,ES614,18040,18040,Granada,Cáñar
34172626040,Cañas,ES2,ES23,ES230,26040,26040,Rioja La,Cañas
34111010045,Cañaveral,ES4,ES43,ES432,10045,10045,Cáceres,Cañaveral
34012121020,Cañaveral de León,ES6,ES61,ES615,21020,21020,Huelva,Cañaveral de León
34081616050,Cañaveras,ES4,ES42,ES423,16050,16050,Cuenca,Cañaveras
34081616051,Cañaveruelas,ES4,ES42,ES423,16051,16051,Cuenca,Cañaveruelas
34081616052,Cañete,ES4,ES42,ES423,16052,16052,Cuenca,Cañete
34011414014,Cañete de las Torres,ES6,ES61,ES613,14014,14014,Córdoba,Cañete de las Torres
34012929035,Cañete la Real,ES6,ES61,ES617,29035,29035,Málaga,Cañete la Real
34074949034,Cañizal,ES4,ES41,ES419,49034,49034,Zamora,Cañizal
34081919066,Cañizar,ES4,ES42,ES424,19066,19066,Guadalajara,Cañizar
34024444063,Cañizar del Olivar,ES2,ES24,ES242,44063,44063,Teruel,Cañizar del Olivar
34081616053,Cañizares,ES4,ES42,ES423,16053,16053,Cuenca,Cañizares
34074949035,Cañizo,ES4,ES41,ES419,49035,49035,Zamora,Cañizo
34094343039,Capafonts,ES5,ES51,ES514,43039,43039,Tarragona,Capafonts
34094343040,Capçanes,ES5,ES51,ES514,43040,43040,Tarragona,Capçanes
34040707014,Capdepera,ES5,ES53,ES532,7014,7014,Balears Illes,Capdepera
34022222079,Capdesaso,ES2,ES24,ES241,22079,22079,Huesca,Capdesaso
34022222080,Capella,ES2,ES24,ES241,22080,22080,Huesca,Capella
34090808044,Capellades,ES5,ES51,ES511,8044,8044,Barcelona,Capellades
34011818042,Capileira,ES6,ES61,ES614,18042,18042,Granada,Capileira
34110606030,Capilla,ES4,ES43,ES431,6030,6030,Badajoz,Capilla
34073434045,Capillas,ES4,ES41,ES414,34045,34045,Palencia,Capillas
34091717042,Capmany,ES5,ES51,ES512,17042,17042,Girona,Capmany
34090808045,Capolat,ES5,ES51,ES511,8045,8045,Barcelona,Capolat
34074242051,Carabantes,ES4,ES41,ES417,42051,42051,Soria,Carabantes
34132828035,Carabaña,ES3,ES30,ES300,28035,28035,Madrid,Carabaña
34074040161,Carabias,ES4,ES41,ES416,40161,40161,Segovia,Carabias
34074242052,Caracena,ES4,ES41,ES417,42052,42052,Soria,Caracena
34081313030,Caracuel de Calatrava,ES4,ES42,ES422,13030,13030,Ciudad Real,Caracuel de Calatrava
34011818043,Carataunas,ES6,ES61,ES614,18043,18043,Granada,Carataunas
34143030015,Caravaca de la Cruz,ES6,ES62,ES620,30015,30015,Murcia,Caravaca de la Cruz
34033333013,Caravia,ES1,ES12,ES120,33013,33013,Asturias,Caravia
34070909070,Carazo,ES4,ES41,ES412,9070,9070,Burgos,Carazo
34074949036,Carbajales de Alba,ES4,ES41,ES419,49036,49036,Zamora,Carbajales de Alba
34111010046,Carbajo,ES4,ES43,ES432,10046,10046,Cáceres,Carbajo
34073737085,Carbajosa de la Sagrada,ES4,ES41,ES415,37085,37085,Salamanca,Carbajosa de la Sagrada
34123232018,Carballeda de Avia,ES1,ES11,ES113,32018,32018,Ourense,Carballeda de Avia
34123232017,Carballeda de Valdeorras,ES1,ES11,ES113,32017,32017,Ourense,Carballeda de Valdeorras
34122727009,Carballedo,ES1,ES11,ES112,27009,27009,Lugo,Carballedo
34121515019,Carballo,ES1,ES11,ES111,15019,15019,Coruña A,Carballo
34074949037,Carbellino,ES4,ES41,ES419,49037,49037,Zamora,Carbellino
34010404032,Carboneras,ES6,ES61,ES611,4032,4032,Almería,Carboneras
34081616055,Carboneras de Guadazaón,ES4,ES42,ES423,16055,16055,Cuenca,Carboneras de Guadazaón
34074040043,Carbonero el Mayor,ES4,ES41,ES416,40043,40043,Segovia,Carbonero el Mayor
34012323021,Carboneros,ES6,ES61,ES616,23021,23021,Jaén,Carboneros
34111010047,Carcaboso,ES4,ES43,ES432,10047,10047,Cáceres,Carcaboso
34011414015,Carcabuey,ES6,ES61,ES613,14015,14015,Córdoba,Carcabuey
34104646083,Carcaixent,ES5,ES52,ES523,46083,46083,Valencia/Valéncia,Carcaixent
34070909071,Carcedo de Bureba,ES4,ES41,ES412,9071,9071,Burgos,Carcedo de Bureba
34070909072,Carcedo de Burgos,ES4,ES41,ES412,9072,9072,Burgos,Carcedo de Burgos
34080202020,Carcelén,ES4,ES42,ES421,2020,2020,Albacete,Carcelén
34104646084,Càrcer,ES5,ES52,ES523,46084,46084,Valencia/Valéncia,Càrcer
34012323901,Cárcheles,ES6,ES61,ES616,23901,23901,Jaén,Cárcheles
34090808046,Cardedeu,ES5,ES51,ES511,8046,8046,Barcelona,Cardedeu
34172626041,Cárdenas,ES2,ES23,ES230,26041,26041,Rioja La,Cárdenas
34081616056,Cardenete,ES4,ES42,ES423,16056,16056,Cuenca,Cardenete
34011414016,Cardeña,ES6,ES61,ES613,14016,14016,Córdoba,Cardeña
34070909073,Cardeñadijo,ES4,ES41,ES412,9073,9073,Burgos,Cardeñadijo
34070909074,Cardeñajimeno,ES4,ES41,ES412,9074,9074,Burgos,Cardeñajimeno
34070505049,Cardeñosa,ES4,ES41,ES411,5049,5049,Ávila,Cardeñosa
34073434046,Cardeñosa de Volpejera,ES4,ES41,ES414,34046,34046,Palencia,Cardeñosa de Volpejera
34070909075,Cardeñuela Riopico,ES4,ES41,ES412,9075,9075,Burgos,Cardeñuela Riopico
34084545035,Cardiel de los Montes,ES4,ES42,ES425,45035,45035,Toledo,Cardiel de los Montes
34090808047,Cardona,ES5,ES51,ES511,8047,8047,Barcelona,Cardona
34025050072,Carenas,ES2,ES24,ES243,50072,50072,Zaragoza,Carenas
34025050073,Cariñena,ES2,ES24,ES243,50073,50073,Zaragoza,Cariñena
34121515901,Cariño,ES1,ES11,ES111,15901,15901,Coruña A,Cariño
34104646085,Carlet,ES5,ES52,ES523,46085,46085,Valencia/Valéncia,Carlet
34090808048,Carme,ES5,ES51,ES511,8048,8048,Barcelona,Carme
34084545036,Carmena,ES4,ES42,ES425,45036,45036,Toledo,Carmena
34072424037,Cármenes,ES4,ES41,ES413,24037,24037,León,Cármenes
34014141024,Carmona,ES6,ES61,ES618,41024,41024,Sevilla,Carmona
34110606031,Carmonita,ES4,ES43,ES431,6031,6031,Badajoz,Carmonita
34121515020,Carnota,ES1,ES11,ES111,15020,15020,Coruña A,Carnota
34074747035,Carpio,ES4,ES41,ES418,47035,47035,Valladolid,Carpio
34073737086,Carpio de Azaba,ES4,ES41,ES415,37086,37086,Salamanca,Carpio de Azaba
34072424038,Carracedelo,ES4,ES41,ES413,24038,24038,León,Carracedelo
34121515021,Carral,ES1,ES11,ES111,15021,15021,Coruña A,Carral
34084545038,Carranque,ES4,ES42,ES425,45038,45038,Toledo,Carranque
34073737087,Carrascal de Barregas,ES4,ES41,ES415,37087,37087,Salamanca,Carrascal de Barregas
34073737088,Carrascal del Obispo,ES4,ES41,ES415,37088,37088,Salamanca,Carrascal del Obispo
34074040044,Carrascal del Río,ES4,ES41,ES416,40044,40044,Segovia,Carrascal del Río
34111010048,Carrascalejo,ES4,ES43,ES432,10048,10048,Cáceres,Carrascalejo
34081616057,Carrascosa,ES4,ES42,ES423,16057,16057,Cuenca,Carrascosa
34074242053,Carrascosa de Abajo,ES4,ES41,ES417,42053,42053,Soria,Carrascosa de Abajo
34081616058,Carrascosa de Haro,ES4,ES42,ES423,16058,16058,Cuenca,Carrascosa de Haro
34074242054,Carrascosa de la Sierra,ES4,ES41,ES417,42054,42054,Soria,Carrascosa de la Sierra
34012929036,Carratraca,ES6,ES61,ES617,29036,29036,Málaga,Carratraca
34033333014,Carreño,ES1,ES12,ES120,33014,33014,Asturias,Carreño
34070909076,Carrias,ES4,ES41,ES412,9076,9076,Burgos,Carrias
34084545039,Carriches,ES4,ES42,ES425,45039,45039,Toledo,Carriches
34104646086,Carrícola,ES5,ES52,ES523,46086,46086,Valencia/Valéncia,Carrícola
